Model,ARIMA_Order,Diffs,Mod_Order,Trend,Intercept,Date,Fourier,Fourier_m,Fourier_k,BoxCox,Log,Scored,AIC,RMSE,RMSE%,SMAPE,CV_Time
690,"(6, 1, 1)",1,7,ct,True,True,False,,,False,False,True,4210.4815,3.5003,1.1965,0.7323,79.756
691,"(6, 1, 2)",1,8,t,True,True,False,,,False,False,True,4204.5598,3.4974,1.1955,0.7321,76.8135
692,"(6, 1, 2)",1,8,ct,True,True,False,,,False,False,True,4207.0691,3.4987,1.1959,0.7317,78.1841
693,"(6, 1, 3)",1,9,t,True,True,False,,,False,False,True,4217.6553,3.521,1.2035,0.7347,80.2446
694,"(6, 1, 3)",1,9,ct,True,True,False,,,False,False,True,4219.6874,3.5228,1.2041,0.7348,88.8588
695,"(6, 1, 4)",1,10,t,True,True,False,,,False,False,True,4225.7585,3.6277,1.24,0.7578,112.9534
696,"(6, 1, 4)",1,10,ct,True,True,False,,,False,False,True,4228.7107,3.6112,1.2344,0.7535,124.2073
697,"(3, 1, 2)",1,5,,False,True,True,"252, 63.0","4, 2",False,False,True,4224.2732,3.5779,1.223,0.7495,93.9408
698,"(3, 1, 2)",1,5,,False,True,True,252,4,False,False,True,4221.4653,3.5926,1.228,0.7529,83.2691
699,"(3, 1, 2)",1,5,,False,True,True,"252, 63.0, 1008","4, 2, 4",False,False,True,4310.0283,4.4931,1.5358,0.9653,112.1526
700,"(0, 1, 0)",1,0,t,True,True,True,"252, 63.0, 1008","4, 2, 4",False,True,True,-4208.8363,4.8548,1.6594,1.0638,200.967
701,"(0, 2, 0)",2,0,c,True,True,False,,,False,False,True,4966.441,5.2,1.7774,1.0976,36.3956
702,"(0, 2, 0)",2,0,t,True,True,False,,,False,False,True,4966.8967,5.2148,1.7825,1.1013,59.6063
703,"(0, 2, 0)",2,0,ct,True,True,False,,,False,False,True,4969.065,5.2133,1.782,1.1004,63.7071
704,"(0, 2, 0)",2,0,n,False,True,False,,,False,False,True,4964.4419,5.1958,1.776,1.0967,33.1679
705,"(0, 2, 1)",2,1,c,True,True,False,,,False,False,True,4305.4387,3.4984,1.1958,0.7347,45.7986
706,"(0, 2, 1)",2,1,t,True,True,False,,,False,False,True,4367.0802,3.5531,1.2145,0.7487,100.192
707,"(0, 2, 1)",2,1,ct,True,True,False,,,False,False,True,4375.6155,3.5865,1.2259,0.7559,101.4397
708,"(0, 2, 1)",2,1,n,False,True,False,,,False,False,True,4304.2813,3.5073,1.1988,0.735,36.613
709,"(1, 2, 0)",2,1,c,True,True,False,,,False,False,True,4536.6649,4.2974,1.4689,0.9039,41.3212
710,"(1, 2, 0)",2,1,t,True,True,False,,,False,False,True,4537.0542,4.3025,1.4707,0.9037,62.4954
711,"(1, 2, 0)",2,1,ct,True,True,False,,,False,False,True,4538.9498,4.3043,1.4713,0.9054,71.4506
712,"(1, 2, 0)",2,1,n,False,True,False,,,False,False,True,4534.6682,4.2944,1.4679,0.9033,36.4541
713,"(4, 0, 6)",0,10,c,True,True,False,,,False,False,True,4224.1569,3.627,1.2397,0.7714,74.0961
714,"(4, 0, 6)",0,10,n,False,True,False,,,False,False,True,4223.2771,3.6243,1.2389,0.7704,69.7956
715,"(5, 0, 5)",0,10,c,True,True,False,,,False,False,True,4232.6911,3.6324,1.2416,0.7702,68.8528
716,"(5, 0, 5)",0,10,n,False,True,False,,,False,False,True,4229.8453,3.6374,1.2433,0.7717,64.9043
717,"(6, 0, 4)",0,10,c,True,True,False,,,False,False,True,4260.0813,3.6306,1.241,0.7722,67.0998
718,"(6, 0, 4)",0,10,n,False,True,False,,,False,False,True,4258.7389,3.6396,1.2441,0.7751,64.5817
719,"(4, 1, 6)",1,10,c,True,True,False,,,False,False,True,4209.3771,3.6115,1.2344,0.765,68.8977
720,"(4, 1, 6)",1,10,n,False,True,False,,,False,False,True,4209.8703,3.633,1.2418,0.7705,61.0553
721,"(5, 1, 5)",1,10,c,True,True,False,,,False,False,True,4209.2255,3.45,1.1793,0.7304,68.685
722,"(5, 1, 5)",1,10,n,False,True,False,,,False,False,True,4209.8358,3.4796,1.1894,0.7374,70.887
723,"(6, 1, 4)",1,10,c,True,True,False,,,False,False,True,4217.3764,3.5675,1.2194,0.7455,69.4495
724,"(6, 1, 4)",1,10,n,False,True,False,,,False,False,True,4217.3219,3.5892,1.2269,0.7514,72.2858
725,"(4, 2, 6)",2,10,c,True,True,False,,,False,False,True,4212.3175,3.606,1.2326,0.7565,84.642
726,"(4, 2, 6)",2,10,t,True,True,False,,,False,False,True,4230.2281,3.5823,1.2245,0.7492,173.7012
727,"(4, 2, 6)",2,10,ct,True,True,False,,,False,False,True,4239.1254,3.5602,1.2169,0.7457,191.7012
728,"(4, 2, 6)",2,10,n,False,True,False,,,False,False,False,,,,,
729,"(5, 2, 5)",2,10,c,True,True,False,,,False,False,False,,,,,
730,"(5, 2, 5)",2,10,t,True,True,False,,,False,False,False,,,,,
731,"(5, 2, 5)",2,10,ct,True,True,False,,,False,False,False,,,,,
732,"(5, 2, 5)",2,10,n,False,True,False,,,False,False,False,,,,,
733,"(6, 2, 4)",2,10,c,True,True,False,,,False,False,False,,,,,
734,"(6, 2, 4)",2,10,t,True,True,False,,,False,False,False,,,,,
735,"(6, 2, 4)",2,10,ct,True,True,False,,,False,False,False,,,,,
736,"(6, 2, 4)",2,10,n,False,True,False,,,False,False,False,,,,,
737,"(4, 1, 6)",1,10,c,True,True,True,252,2,False,False,True,4215.7419,3.6287,1.2403,0.7668,103.848
738,"(4, 1, 6)",1,10,t,True,True,True,252,2,False,False,True,4213.3483,3.4555,1.1811,0.7327,114.9144
739,"(4, 1, 6)",1,10,ct,True,True,True,252,2,False,False,True,4215.4444,3.5808,1.224,0.759,118.423
740,"(4, 1, 6)",1,10,n,False,True,True,252,2,False,False,True,4216.2932,3.6557,1.2496,0.7736,101.744
741,"(5, 1, 5)",1,10,c,True,True,True,252,2,False,False,True,4215.5641,3.4729,1.1871,0.7375,100.5004
742,"(5, 1, 5)",1,10,t,True,True,True,252,2,False,False,True,4213.8736,3.4491,1.1789,0.7292,97.9098
743,"(5, 1, 5)",1,10,ct,True,True,True,252,2,False,False,True,4215.6665,3.4485,1.1788,0.7298,101.3918
744,"(5, 1, 5)",1,10,n,False,True,True,252,2,False,False,True,4216.1681,3.5012,1.1968,0.7442,85.2893
745,"(6, 1, 4)",1,10,c,True,True,True,252,2,False,False,True,4223.3622,3.578,1.223,0.747,92.6033
746,"(4, 1, 6)",1,10,c,True,True,True,252,2,False,False,True,4215.6806,3.6171,1.2364,0.7604,84.1009
747,"(4, 1, 6)",1,10,t,True,True,True,252,2,False,False,True,4213.7813,3.455,1.181,0.7287,96.462
748,"(4, 1, 6)",1,10,ct,True,True,True,252,2,False,False,True,4215.4476,3.5741,1.2217,0.7516,98.6356
749,"(4, 1, 6)",1,10,n,False,True,True,252,2,False,False,True,4216.1894,3.644,1.2456,0.7678,79.3733
750,"(5, 1, 5)",1,10,c,True,True,True,252,2,False,False,True,4215.9454,3.4717,1.1867,0.7331,86.7417
751,"(5, 1, 5)",1,10,t,True,True,True,252,2,False,False,True,4214.4705,3.451,1.1796,0.7246,89.1251
752,"(5, 1, 5)",1,10,ct,True,True,True,252,2,False,False,True,4216.1226,3.4473,1.1783,0.7237,96.5834
753,"(5, 1, 5)",1,10,n,False,True,True,252,2,False,False,True,4216.5213,3.4996,1.1962,0.7416,77.9021
754,"(6, 1, 4)",1,10,c,True,True,True,252,2,False,False,True,4224.3591,3.5885,1.2266,0.7476,78.4708
755,"(6, 1, 4)",1,10,t,True,True,True,252,2,False,False,True,4232.403,3.6528,1.2486,0.7557,124.5379
756,"(6, 1, 4)",1,10,ct,True,True,True,252,2,False,False,True,4230.0883,3.6088,1.2335,0.7506,93.7071
757,"(6, 1, 4)",1,10,n,False,True,True,252,2,False,False,True,4225.032,3.6128,1.2349,0.7559,76.7643
758,"(0, 0, 10)",0,10,c,True,True,True,252,2,False,False,False,,,,,
759,"(0, 0, 10)",0,10,t,True,True,True,252,2,False,False,False,,,,,
760,"(0, 0, 10)",0,10,ct,True,True,True,252,2,False,False,False,,,,,
761,"(0, 0, 10)",0,10,n,False,True,True,252,2,False,False,False,,,,,
762,"(1, 0, 9)",0,10,c,True,True,True,252,2,False,False,False,,,,,
763,"(1, 0, 9)",0,10,t,True,True,True,252,2,False,False,False,,,,,
764,"(1, 0, 9)",0,10,ct,True,True,True,252,2,False,False,False,,,,,
765,"(1, 0, 9)",0,10,n,False,True,True,252,2,False,False,False,,,,,
766,"(2, 0, 8)",0,10,c,True,True,True,252,2,False,False,False,,,,,
767,"(2, 0, 8)",0,10,t,True,True,True,252,2,False,False,False,,,,,
768,"(2, 0, 8)",0,10,ct,True,True,True,252,2,False,False,False,,,,,
769,"(2, 0, 8)",0,10,n,False,True,True,252,2,False,False,False,,,,,
770,"(3, 0, 7)",0,10,c,True,True,True,252,2,False,False,False,,,,,
771,"(3, 0, 7)",0,10,t,True,True,True,252,2,False,False,False,,,,,
772,"(3, 0, 7)",0,10,ct,True,True,True,252,2,False,False,False,,,,,
773,"(3, 0, 7)",0,10,n,False,True,True,252,2,False,False,False,,,,,
774,"(4, 0, 6)",0,10,c,True,True,True,252,2,False,False,False,,,,,
775,"(4, 0, 6)",0,10,t,True,True,True,252,2,False,False,False,,,,,
776,"(4, 0, 6)",0,10,ct,True,True,True,252,2,False,False,False,,,,,
777,"(4, 0, 6)",0,10,n,False,True,True,252,2,False,False,False,,,,,
778,"(5, 0, 5)",0,10,c,True,True,True,252,2,False,False,False,,,,,
779,"(5, 0, 5)",0,10,t,True,True,True,252,2,False,False,False,,,,,
780,"(5, 0, 5)",0,10,ct,True,True,True,252,2,False,False,False,,,,,
781,"(5, 0, 5)",0,10,n,False,True,True,252,2,False,False,False,,,,,
782,"(6, 0, 4)",0,10,c,True,True,True,252,2,False,False,False,,,,,
783,"(6, 0, 4)",0,10,t,True,True,True,252,2,False,False,False,,,,,
784,"(6, 0, 4)",0,10,ct,True,True,True,252,2,False,False,False,,,,,
785,"(6, 0, 4)",0,10,n,False,True,True,252,2,False,False,False,,,,,
786,"(7, 0, 3)",0,10,c,True,True,True,252,2,False,False,False,,,,,
787,"(7, 0, 3)",0,10,t,True,True,True,252,2,False,False,False,,,,,
788,"(7, 0, 3)",0,10,ct,True,True,True,252,2,False,False,False,,,,,
789,"(7, 0, 3)",0,10,n,False,True,True,252,2,False,False,False,,,,,
790,"(8, 0, 2)",0,10,c,True,True,True,252,2,False,False,False,,,,,
791,"(8, 0, 2)",0,10,t,True,True,True,252,2,False,False,False,,,,,
792,"(8, 0, 2)",0,10,ct,True,True,True,252,2,False,False,False,,,,,
793,"(8, 0, 2)",0,10,n,False,True,True,252,2,False,False,False,,,,,
794,"(9, 0, 1)",0,10,c,True,True,True,252,2,False,False,False,,,,,
795,"(9, 0, 1)",0,10,t,True,True,True,252,2,False,False,False,,,,,
796,"(9, 0, 1)",0,10,ct,True,True,True,252,2,False,False,False,,,,,
797,"(9, 0, 1)",0,10,n,False,True,True,252,2,False,False,False,,,,,
798,"(10, 0, 0)",0,10,c,True,True,True,252,2,False,False,False,,,,,
799,"(10, 0, 0)",0,10,t,True,True,True,252,2,False,False,False,,,,,
800,"(10, 0, 0)",0,10,ct,True,True,True,252,2,False,False,False,,,,,
801,"(10, 0, 0)",0,10,n,False,True,True,252,2,False,False,False,,,,,
802,"(0, 0, 10)",0,10,c,True,True,True,252,2,False,False,True,4721.1096,7.8457,2.6818,1.8267,101.2494
803,"(0, 1, 10)",1,10,c,True,True,True,252,2,False,False,False,,,,,
804,"(0, 1, 10)",1,10,t,True,True,True,252,2,False,False,False,,,,,
805,"(0, 1, 10)",1,10,ct,True,True,True,252,2,False,False,False,,,,,
806,"(0, 1, 10)",1,10,n,False,True,True,252,2,False,False,False,,,,,
807,"(1, 1, 9)",1,10,c,True,True,True,252,2,False,False,False,,,,,
808,"(1, 1, 9)",1,10,t,True,True,True,252,2,False,False,False,,,,,
809,"(1, 1, 9)",1,10,ct,True,True,True,252,2,False,False,False,,,,,
810,"(1, 1, 9)",1,10,n,False,True,True,252,2,False,False,False,,,,,
811,"(2, 1, 8)",1,10,c,True,True,True,252,2,False,False,False,,,,,
812,"(2, 1, 8)",1,10,t,True,True,True,252,2,False,False,False,,,,,
813,"(2, 1, 8)",1,10,ct,True,True,True,252,2,False,False,False,,,,,
814,"(2, 1, 8)",1,10,n,False,True,True,252,2,False,False,False,,,,,
815,"(3, 1, 7)",1,10,c,True,True,True,252,2,False,False,False,,,,,
816,"(3, 1, 7)",1,10,t,True,True,True,252,2,False,False,False,,,,,
817,"(3, 1, 7)",1,10,ct,True,True,True,252,2,False,False,False,,,,,
818,"(3, 1, 7)",1,10,n,False,True,True,252,2,False,False,False,,,,,
819,"(4, 1, 6)",1,10,c,True,True,True,252,2,False,False,False,,,,,
820,"(4, 1, 6)",1,10,t,True,True,True,252,2,False,False,False,,,,,
821,"(4, 1, 6)",1,10,ct,True,True,True,252,2,False,False,False,,,,,
822,"(4, 1, 6)",1,10,n,False,True,True,252,2,False,False,False,,,,,
823,"(5, 1, 5)",1,10,c,True,True,True,252,2,False,False,False,,,,,
824,"(5, 1, 5)",1,10,t,True,True,True,252,2,False,False,False,,,,,
825,"(5, 1, 5)",1,10,ct,True,True,True,252,2,False,False,False,,,,,
826,"(5, 1, 5)",1,10,n,False,True,True,252,2,False,False,False,,,,,
827,"(6, 1, 4)",1,10,c,True,True,True,252,2,False,False,False,,,,,
828,"(6, 1, 4)",1,10,t,True,True,True,252,2,False,False,False,,,,,
829,"(6, 1, 4)",1,10,ct,True,True,True,252,2,False,False,False,,,,,
830,"(6, 1, 4)",1,10,n,False,True,True,252,2,False,False,False,,,,,
831,"(7, 1, 3)",1,10,c,True,True,True,252,2,False,False,False,,,,,
832,"(7, 1, 3)",1,10,t,True,True,True,252,2,False,False,False,,,,,
833,"(7, 1, 3)",1,10,ct,True,True,True,252,2,False,False,False,,,,,
834,"(7, 1, 3)",1,10,n,False,True,True,252,2,False,False,False,,,,,
835,"(8, 1, 2)",1,10,c,True,True,True,252,2,False,False,False,,,,,
836,"(8, 1, 2)",1,10,t,True,True,True,252,2,False,False,False,,,,,
837,"(8, 1, 2)",1,10,ct,True,True,True,252,2,False,False,False,,,,,
838,"(8, 1, 2)",1,10,n,False,True,True,252,2,False,False,False,,,,,
839,"(9, 1, 1)",1,10,c,True,True,True,252,2,False,False,False,,,,,
840,"(9, 1, 1)",1,10,t,True,True,True,252,2,False,False,False,,,,,
841,"(9, 1, 1)",1,10,ct,True,True,True,252,2,False,False,False,,,,,
842,"(9, 1, 1)",1,10,n,False,True,True,252,2,False,False,False,,,,,
843,"(10, 1, 0)",1,10,c,True,True,True,252,2,False,False,False,,,,,
844,"(10, 1, 0)",1,10,t,True,True,True,252,2,False,False,False,,,,,
845,"(10, 1, 0)",1,10,ct,True,True,True,252,2,False,False,False,,,,,
846,"(10, 1, 0)",1,10,n,False,True,True,252,2,False,False,False,,,,,
847,"(0, 2, 10)",2,10,c,True,True,True,252,2,False,False,False,,,,,
848,"(0, 2, 10)",2,10,t,True,True,True,252,2,False,False,False,,,,,
849,"(0, 2, 10)",2,10,ct,True,True,True,252,2,False,False,False,,,,,
850,"(0, 2, 10)",2,10,n,False,True,True,252,2,False,False,False,,,,,
851,"(1, 2, 9)",2,10,c,True,True,True,252,2,False,False,False,,,,,
852,"(1, 2, 9)",2,10,t,True,True,True,252,2,False,False,False,,,,,
853,"(1, 2, 9)",2,10,ct,True,True,True,252,2,False,False,False,,,,,
854,"(1, 2, 9)",2,10,n,False,True,True,252,2,False,False,False,,,,,
855,"(2, 2, 8)",2,10,c,True,True,True,252,2,False,False,False,,,,,
856,"(2, 2, 8)",2,10,t,True,True,True,252,2,False,False,False,,,,,
857,"(2, 2, 8)",2,10,ct,True,True,True,252,2,False,False,False,,,,,
858,"(2, 2, 8)",2,10,n,False,True,True,252,2,False,False,False,,,,,
859,"(3, 2, 7)",2,10,c,True,True,True,252,2,False,False,False,,,,,
860,"(3, 2, 7)",2,10,t,True,True,True,252,2,False,False,False,,,,,
861,"(3, 2, 7)",2,10,ct,True,True,True,252,2,False,False,False,,,,,
862,"(3, 2, 7)",2,10,n,False,True,True,252,2,False,False,False,,,,,
863,"(4, 2, 6)",2,10,c,True,True,True,252,2,False,False,False,,,,,
864,"(4, 2, 6)",2,10,t,True,True,True,252,2,False,False,False,,,,,
865,"(4, 2, 6)",2,10,ct,True,True,True,252,2,False,False,False,,,,,
866,"(4, 2, 6)",2,10,n,False,True,True,252,2,False,False,False,,,,,
867,"(5, 2, 5)",2,10,c,True,True,True,252,2,False,False,False,,,,,
868,"(5, 2, 5)",2,10,t,True,True,True,252,2,False,False,False,,,,,
869,"(5, 2, 5)",2,10,ct,True,True,True,252,2,False,False,False,,,,,
870,"(5, 2, 5)",2,10,n,False,True,True,252,2,False,False,False,,,,,
871,"(6, 2, 4)",2,10,c,True,True,True,252,2,False,False,False,,,,,
872,"(6, 2, 4)",2,10,t,True,True,True,252,2,False,False,False,,,,,
873,"(6, 2, 4)",2,10,ct,True,True,True,252,2,False,False,False,,,,,
874,"(6, 2, 4)",2,10,n,False,True,True,252,2,False,False,False,,,,,
875,"(7, 2, 3)",2,10,c,True,True,True,252,2,False,False,False,,,,,
876,"(7, 2, 3)",2,10,t,True,True,True,252,2,False,False,False,,,,,
877,"(7, 2, 3)",2,10,ct,True,True,True,252,2,False,False,False,,,,,
878,"(7, 2, 3)",2,10,n,False,True,True,252,2,False,False,False,,,,,
879,"(8, 2, 2)",2,10,c,True,True,True,252,2,False,False,False,,,,,
880,"(8, 2, 2)",2,10,t,True,True,True,252,2,False,False,False,,,,,
881,"(8, 2, 2)",2,10,ct,True,True,True,252,2,False,False,False,,,,,
882,"(8, 2, 2)",2,10,n,False,True,True,252,2,False,False,False,,,,,
883,"(9, 2, 1)",2,10,c,True,True,True,252,2,False,False,False,,,,,
884,"(9, 2, 1)",2,10,t,True,True,True,252,2,False,False,False,,,,,
885,"(9, 2, 1)",2,10,ct,True,True,True,252,2,False,False,False,,,,,
886,"(9, 2, 1)",2,10,n,False,True,True,252,2,False,False,False,,,,,
887,"(10, 2, 0)",2,10,c,True,True,True,252,2,False,False,False,,,,,
888,"(10, 2, 0)",2,10,t,True,True,True,252,2,False,False,False,,,,,
889,"(10, 2, 0)",2,10,ct,True,True,True,252,2,False,False,False,,,,,
890,"(10, 2, 0)",2,10,n,False,True,True,252,2,False,False,False,,,,,
891,"(0, 1, 10)",1,10,c,True,True,True,252,2,False,False,True,4217.7727,3.5889,1.2267,0.7575,101.6029
892,"(0, 1, 10)",1,10,t,True,True,True,252,2,False,False,True,4217.7808,3.5888,1.2267,0.7569,128.9658
893,"(0, 1, 10)",1,10,ct,True,True,True,252,2,False,False,True,4218.9924,3.5856,1.2256,0.7537,179.775
894,"(0, 1, 10)",1,10,n,False,True,True,252,2,False,False,True,4217.7913,3.6094,1.2338,0.7629,137.4896
895,"(1, 1, 9)",1,10,c,True,True,True,252,2,False,False,True,4217.4584,3.592,1.2278,0.7589,145.1625
896,"(0, 2, 2)",2,2,t,True,True,False,,,False,False,True,4372.3705,3.7556,1.2837,0.7845,127.9067
897,"(1, 2, 1)",2,2,t,True,True,False,,,False,False,True,4344.1982,3.8791,1.3259,0.8105,118.3414
898,"(2, 2, 0)",2,2,t,True,True,False,,,False,False,True,4438.8489,4.1043,1.4029,0.8699,96.6909
899,"(0, 1, 10)",1,10,t,True,True,False,,,False,False,True,4211.3032,3.5844,1.2252,0.7544,189.2456
900,"(1, 1, 9)",1,10,t,True,True,False,,,False,False,True,4210.0001,3.5710,1.2206,0.7527,166.5377
901,"(2, 1, 8)",1,10,t,True,True,False,,,False,False,False,,,,,
902,"(3, 1, 7)",1,10,t,True,True,False,,,False,False,False,,,,,
903,"(7, 1, 3)",1,10,t,True,True,False,,,False,False,False,,,,,
904,"(8, 1, 2)",1,10,t,True,True,False,,,False,False,False,,,,,
905,"(9, 1, 1)",1,10,t,True,True,False,,,False,False,False,,,,,
906,"(10, 1, 0)",1,10,t,True,True,False,,,False,False,False,,,,,
